serial_number,fold,true_biotreat,predicted_biotreat,confidence,served_population,population_bucket,N2O_true_EF,N2O_pred_EF_mean,N2O_pred_EF_p2.5,N2O_pred_EF_p97.5,CH4_true_EF,CH4_pred_EF_mean,CH4_pred_EF_p2.5,CH4_pred_EF_p97.5
10121,1,A2O,SBR,0.3183111323006451,19500.0,large: 10000+,0.7608954837154249,0.8448063731193542,0.12729020416736603,2.2828547954559326,0.021417300864190157,0.022716844454407692,0.008470100350677967,0.043093837797641754
10127,1,A2O,A2O,0.4929713895991444,1692000.0,large: 10000+,0.7608954837154249,0.7408599853515625,0.10926520824432373,2.0697379112243652,0.021417300864190157,0.02110988460481167,0.006250242702662945,0.0591292604804039
10128,1,AO,A2O,0.4657614370882511,362500.0,large: 10000+,0.45442625910922374,0.7580359578132629,0.11585305631160736,2.1182193756103516,0.0169423506541553,0.021418018266558647,0.006594276987016201,0.05745282396674156
10136,1,AO,AO,0.382150626624003,1303500.0,large: 10000+,0.45442625910922374,0.6455342769622803,0.10859980434179306,1.5320019721984863,0.0169423506541553,0.02000483311712742,0.00570669025182724,0.04287847876548767
10154,1,CAS,SBR,0.4517814588397741,96500.0,large: 10000+,0.46002504380856235,1.0694063901901245,0.13979262113571167,3.0017387866973877,0.021608997891512972,0.020528923720121384,0.00665512029081583,0.04170084372162819
10157,1,SBR,SBR,0.5555719380229711,151000.0,large: 10000+,1.8718395132955983,1.267773985862732,0.14680124819278717,3.449350357055664,0.016693715234024208,0.019718343392014503,0.005888422019779682,0.03998399153351784
10172,1,AO,CAS,0.350771214954555,493000.0,large: 10000+,0.45442625910922374,0.7438206672668457,0.09501825273036957,1.9644018411636353,0.0169423506541553,0.022156033664941788,0.006548606790602207,0.052789106965065
10176,1,A2O,SBR,0.4710300894007087,71500.0,large: 10000+,0.7608954837154249,1.0951918363571167,0.13325491547584534,3.079554796218872,0.021417300864190157,0.02109946683049202,0.006673326250165701,0.04119117930531502
10177,1,A2O,SBR,0.4468376539424061,33000.0,large: 10000+,0.7608954837154249,1.0462368726730347,0.14633974432945251,2.8046064376831055,0.021417300864190157,0.021511521190404892,0.007754035294055939,0.041269220411777496
10193,1,SBR,SBR,0.7274644394814969,36000.0,large: 10000+,1.8718395132955983,1.5020232200622559,0.14085225760936737,4.2915191650390625,0.016693715234024208,0.018594078719615936,0.004789743106812239,0.03620925545692444
10197,1,SBR,SBR,0.5959680116176606,132500.0,large: 10000+,1.8718395132955983,1.3314110040664673,0.14433081448078156,3.775925874710083,0.016693715234024208,0.019198933616280556,0.005327172577381134,0.038524970412254333
10238,1,CAS,SBR,0.6150031675100327,217500.0,large: 10000+,0.46002504380856235,1.3467203378677368,0.15073056519031525,3.737042188644409,0.021608997891512972,0.019630689173936844,0.00583422277122736,0.03795352205634117
10242,1,TF,SBR,0.5637311467193067,94000.0,large: 10000+,0.0923952398300473,1.2228634357452393,0.13952717185020447,3.438434362411499,0.03271917119861291,0.01943737454712391,0.005622552242130041,0.03738902509212494
10253,1,A2O,SBR,0.7812668433487415,123500.0,large: 10000+,0.7608954837154249,1.5912715196609497,0.14522378146648407,4.5824809074401855,0.021417300864190157,0.018781006336212158,0.00478123314678669,0.03642144799232483
10283,1,A2O,A2O,0.4026393393352628,615500.0,large: 10000+,0.7608954837154249,0.6850962042808533,0.09512529522180557,1.8477283716201782,0.021417300864190157,0.021078582853078842,0.005596946459263563,0.05253792181611061
10288,1,A2O,A2O,0.4062848844081163,421000.0,large: 10000+,0.7608954837154249,0.6769958138465881,0.09347829222679138,1.8586698770523071,0.021417300864190157,0.02113838493824005,0.005429738666862249,0.05344785004854202
10292,1,OD,A2O,0.3558245516270399,165000.0,large: 10000+,0.1650154106879044,0.6371877193450928,0.09715759009122849,1.640296220779419,0.02294083003071408,0.021428830921649933,0.005740501452237368,0.050232239067554474
10302,1,OD,A2O,0.3205130941644311,41000.0,large: 10000+,0.1650154106879044,0.6389912962913513,0.10485994070768356,1.6223801374435425,0.02294083003071408,0.021398043259978294,0.006660121958702803,0.0485021211206913
10305,1,A2O,A2O,0.3135025782212615,79000.0,large: 10000+,0.7608954837154249,0.6261700987815857,0.10176454484462738,1.553839921951294,0.021417300864190157,0.021499184891581535,0.006542399991303682,0.04835382476449013
10318,1,CAS,A2O,0.7326472015380859,1847000.0,large: 10000+,0.46002504380856235,0.7247246503829956,0.06369661539793015,2.7301652431488037,0.021608997891512972,0.021699409931898117,0.004294390324503183,0.0758226290345192
10321,1,SBR,A2O,0.5787781417667865,204000.0,large: 10000+,1.8718395132955983,0.7361741065979004,0.09086693823337555,2.236208915710449,0.016693715234024208,0.0218827947974205,0.005353440996259451,0.06512860208749771
10338,1,AO,A2O,0.547416232958436,43000.0,large: 10000+,0.45442625910922374,0.7513825297355652,0.0955609679222107,2.196706771850586,0.0169423506541553,0.021222878247499466,0.0054862890392541885,0.06211330369114876
10353,1,AO,AO,0.4371159693524241,12000.0,large: 10000+,0.45442625910922374,0.6666887402534485,0.08345681428909302,1.736609935760498,0.0169423506541553,0.020454799756407738,0.0045359330251812935,0.051992204040288925
10403,1,A2O,A2O,0.6155220988690853,46000.0,large: 10000+,0.7608954837154249,0.770162045955658,0.10121294111013412,2.3812170028686523,0.021417300864190157,0.021661536768078804,0.005871965549886227,0.06748906522989273
10404,1,A2O,A2O,0.6173824128806591,87000.0,large: 10000+,0.7608954837154249,0.8040398359298706,0.11014890670776367,2.479109048843384,0.021417300864190157,0.0217350572347641,0.005862811114639044,0.06750896573066711
10410,1,CAS,CAS,0.4079746950305998,11000.0,large: 10000+,0.46002504380856235,0.6952977776527405,0.10436586290597916,1.7956997156143188,0.021608997891512972,0.02186812460422516,0.006345510482788086,0.05204170197248459
10417,1,A2O,A2O,0.6159650353491306,45500.0,large: 10000+,0.7608954837154249,0.7716506719589233,0.10496371239423752,2.3786394596099854,0.021417300864190157,0.021819958463311195,0.005757832899689674,0.06831058859825134
10420,1,A2O,A2O,0.6280993425250053,81000.0,large: 10000+,0.7608954837154249,0.7965302467346191,0.10908571630716324,2.5035037994384766,0.021417300864190157,0.021686330437660217,0.005742385983467102,0.06777608394622803
10436,1,A2O,A2O,0.7639738776385784,790000.0,large: 10000+,0.7608954837154249,0.8046160340309143,0.07488258928060532,2.8676159381866455,0.021417300864190157,0.02207520231604576,0.004312444012612104,0.07940322905778885
10441,1,MBR,A2O,0.6337722474932671,57000.0,large: 10000+,0.7922666592365736,0.7676677703857422,0.0983184427022934,2.4742684364318848,0.044516519015200616,0.02200382947921753,0.0055968305096030235,0.07003971934318542
10445,1,A2O,A2O,0.5670483785569668,23500.0,large: 10000+,0.7608954837154249,0.7151781320571899,0.09629413485527039,2.1721694469451904,0.021417300864190157,0.022130081430077553,0.00587904267013073,0.06471563875675201
10447,1,A2O,A2O,0.6112750561535358,68500.0,large: 10000+,0.7608954837154249,0.7829103469848633,0.10757236182689667,2.3757221698760986,0.021417300864190157,0.02297717146575451,0.0058901626616716385,0.07007000595331192
10448,1,AO,A2O,0.5107018930613995,19500.0,large: 10000+,0.45442625910922374,0.7130535244941711,0.09778069704771042,2.033466100692749,0.0169423506541553,0.02210647240281105,0.006254646927118301,0.0601518414914608
10473,1,A2O,A2O,0.7079931145310402,101000.0,large: 10000+,0.7608954837154249,0.6480159163475037,0.060538630932569504,2.5429515838623047,0.021417300864190157,0.022637752816081047,0.004948855843394995,0.07529058307409286
10500,1,A2O,A2O,0.6615434310138225,259500.0,large: 10000+,0.7608954837154249,0.7724677920341492,0.08715324848890305,2.556281328201294,0.021417300864190157,0.02237420715391636,0.005282560829073191,0.07187166064977646
10524,1,CAS,A2O,0.5443230917155742,16000.0,large: 10000+,0.46002504380856235,0.8399650454521179,0.10168232023715973,2.389263153076172,0.021608997891512972,0.021996252238750458,0.006095298565924168,0.06304800510406494
10539,1,TF,A2O,0.3103269262984395,15000.0,large: 10000+,0.0923952398300473,0.7436673641204834,0.12041828036308289,1.897814154624939,0.03271917119861291,0.02234780602157116,0.007860285229980946,0.047211263328790665
10555,1,A2O,A2O,0.5666099558472634,75000.0,large: 10000+,0.7608954837154249,0.7502464056015015,0.09423469007015228,2.23752760887146,0.021417300864190157,0.021904490888118744,0.005754793528467417,0.0647239163517952
10563,1,TF,A2O,0.3190381243824959,17000.0,large: 10000+,0.0923952398300473,0.7866199612617493,0.12187011539936066,1.9533016681671143,0.03271917119861291,0.02124514803290367,0.007294413633644581,0.04694367200136185
10600,1,A2O,A2O,0.5344495057165622,42500.0,large: 10000+,0.7608954837154249,0.7427938580513,0.10310914367437363,2.1178643703460693,0.021417300864190157,0.021614981815218925,0.0060225422494113445,0.061590149998664856
10606,1,AO,A2O,0.5337609299719334,63000.0,large: 10000+,0.45442625910922374,0.7929372787475586,0.10423966497182846,2.2396976947784424,0.0169423506541553,0.021756745874881744,0.00579052371904254,0.06138334795832634
10609,1,CAS,A2O,0.5030541497915983,430500.0,large: 10000+,0.46002504380856235,0.6078441143035889,0.08070433139801025,1.9191827774047852,0.021608997891512972,0.022243697196245193,0.005651433486491442,0.06116219609975815
10618,1,A2O,A2O,0.4600572793781757,27500.0,large: 10000+,0.7608954837154249,0.7428048849105835,0.10928916931152344,1.9746880531311035,0.021417300864190157,0.02171393670141697,0.006566660478711128,0.05655375123023987
10620,1,SBR,A2O,0.5423060508668422,152500.0,large: 10000+,1.8718395132955983,0.6715430021286011,0.08628468215465546,2.10949969291687,0.016693715234024208,0.0223728995770216,0.005849702749401331,0.0621323399245739
10624,1,A2O,A2O,0.5017182348370552,39500.0,large: 10000+,0.7608954837154249,0.768450140953064,0.10770075023174286,2.0946547985076904,0.021417300864190157,0.021549450233578682,0.0063012163154780865,0.05868009850382805
10648,1,OD,A2O,0.5481844112575054,977500.0,large: 10000+,0.1650154106879044,0.8354865312576294,0.09938038140535355,2.3955602645874023,0.02294083003071408,0.02144269272685051,0.005633920431137085,0.06309908628463745
10651,1,SBR,OD,0.3375888943821192,126000.0,large: 10000+,1.8718395132955983,0.8151905536651611,0.12106125056743622,2.0594167709350586,0.016693715234024208,0.021555325016379356,0.0067980047315359116,0.04752866551280022
10660,1,A2O,A2O,0.4100509043559432,16500.0,large: 10000+,0.7608954837154249,0.8598169684410095,0.1184164509177208,2.172802448272705,0.021417300864190157,0.02149045467376709,0.006840858142822981,0.05261756852269173
10671,1,A2O,A2O,0.3505741730332374,74500.0,large: 10000+,0.7608954837154249,0.8129963874816895,0.11770297586917877,2.034604549407959,0.021417300864190157,0.02162766456604004,0.006761203054338694,0.05012477934360504
10693,1,SBR,A2O,0.33934798386693,400500.0,large: 10000+,1.8718395132955983,0.7773281335830688,0.11146817356348038,2.03456711769104,0.016693715234024208,0.02173691615462303,0.006573198363184929,0.04976655915379524
10716,1,CAS,A2O,0.3727293771952391,74000.0,large: 10000+,0.46002504380856235,0.8153977394104004,0.13133345544338226,2.0663928985595703,0.021608997891512972,0.01968477852642536,0.006722892168909311,0.04899022728204727
10728,1,SBR,A2O,0.5829959662556649,222500.0,large: 10000+,1.8718395132955983,0.7551225423812866,0.0916055291891098,2.3010668754577637,0.016693715234024208,0.022088440135121346,0.005555321462452412,0.0661211609840393
10730,1,SBR,A2O,0.5625755701959133,104500.0,large: 10000+,1.8718395132955983,0.7672960758209229,0.09243696182966232,2.283642292022705,0.016693715234024208,0.02214518003165722,0.0058446102775633335,0.06453900039196014
10736,1,OD,A2O,0.5930069962441922,250000.0,large: 10000+,0.1650154106879044,0.7475483417510986,0.08981785178184509,2.29409122467041,0.02294083003071408,0.021957186982035637,0.005547650158405304,0.06531320512294769
10740,1,SBR,A2O,0.3672003384009004,13500.0,large: 10000+,1.8718395132955983,0.7356206774711609,0.10729023814201355,1.881340742111206,0.016693715234024208,0.022745566442608833,0.007608275860548019,0.050418585538864136
10774,1,OD,A2O,0.4778070090934634,181500.0,large: 10000+,0.1650154106879044,0.9295325875282288,0.11548146605491638,2.510145664215088,0.02294083003071408,0.02088668942451477,0.005739397834986448,0.057358529418706894
10820,1,TF,A2O,0.559011354520917,27500.0,large: 10000+,0.0923952398300473,0.6921948194503784,0.09219401329755783,2.1519696712493896,0.03271917119861291,0.02270289696753025,0.006701317150145769,0.06400853395462036
10824,1,A2O,A2O,0.6068766514658928,89000.0,large: 10000+,0.7608954837154249,0.7089589834213257,0.08269955962896347,2.3364081382751465,0.021417300864190157,0.02239392325282097,0.00571110425516963,0.06747126579284668
10840,1,OD,A2O,0.4187294329404831,390500.0,large: 10000+,0.1650154106879044,0.6024642586708069,0.08945181220769882,1.7001057863235474,0.02294083003071408,0.022356105968356133,0.00624718377366662,0.05584852769970894
10850,1,OD,A2O,0.3589028120487928,277000.0,large: 10000+,0.1650154106879044,0.6526655554771423,0.10343768447637558,1.7089433670043945,0.02294083003071408,0.021979037672281265,0.0068247816525399685,0.05090683326125145
10866,1,CAS,A2O,0.3622012606561184,288000.0,large: 10000+,0.46002504380856235,0.6392237544059753,0.09689027816057205,1.7112971544265747,0.021608997891512972,0.021955227479338646,0.006714729126542807,0.05140693485736847
10880,1,CAS,A2O,0.4565182946920395,91000.0,large: 10000+,0.46002504380856235,0.9032976627349854,0.1253364086151123,2.340578317642212,0.021608997891512972,0.021116197109222412,0.006281518377363682,0.05595887079834938
10882,1,SBR,A2O,0.5698506359755993,285500.0,large: 10000+,1.8718395132955983,0.8129276633262634,0.1047469824552536,2.380112409591675,0.016693715234024208,0.021361928433179855,0.005614386405795813,0.0642094761133194
10886,1,AO,A2O,0.4977202534824609,75000.0,large: 10000+,0.45442625910922374,0.8875525593757629,0.11896989494562149,2.3249924182891846,0.0169423506541553,0.021161803975701332,0.005988727789372206,0.05952171981334686
10888,1,AO,A2O,0.4541479256898165,103500.0,large: 10000+,0.45442625910922374,0.9063732624053955,0.1246543750166893,2.360133171081543,0.0169423506541553,0.02130323089659214,0.006216772366315126,0.056622523814439774
10919,1,AO,SBR,0.4357704857140779,130500.0,large: 10000+,0.45442625910922374,1.1317771673202515,0.1489686667919159,2.973212718963623,0.0169423506541553,0.0200656745582819,0.005766673944890499,0.04564071446657181
10941,1,SBR,A2O,0.4395756615847349,16500.0,large: 10000+,1.8718395132955983,0.9144595861434937,0.1190875694155693,2.387155294418335,0.016693715234024208,0.021757053211331367,0.0065573821775615215,0.05562207102775574
10948,1,AO,A2O,0.4625956872105598,20000.0,large: 10000+,0.45442625910922374,0.8954870104789734,0.11113334447145462,2.396028518676758,0.0169423506541553,0.021739140152931213,0.006493909750133753,0.056991755962371826
10975,1,A2O,A2O,0.2999156655520201,108000.0,large: 10000+,0.7608954837154249,0.8118619322776794,0.11983750015497208,2.0599849224090576,0.021417300864190157,0.021914349868893623,0.007114690728485584,0.04792717471718788
10979,1,OD,A2O,0.2910045859590173,200500.0,large: 10000+,0.1650154106879044,0.8209262490272522,0.12044352293014526,2.0767171382904053,0.02294083003071408,0.02158261463046074,0.007070937193930149,0.04817196726799011
10981,1,AO,A2O,0.3420510997325182,312000.0,large: 10000+,0.45442625910922374,0.7502262592315674,0.10419724881649017,1.9473258256912231,0.0169423506541553,0.021846206858754158,0.006693687289953232,0.050934623926877975
10988,1,A2O,A2O,0.3306037202179432,81000.0,large: 10000+,0.7608954837154249,0.8195785880088806,0.1202620416879654,2.056847333908081,0.021417300864190157,0.02160233072936535,0.007158100605010986,0.0477781817317009
10995,1,OD,SBR,0.4776311177015304,187500.0,large: 10000+,0.1650154106879044,1.1249065399169922,0.13202828168869019,3.180495262145996,0.02294083003071408,0.020625170320272446,0.006068953778594732,0.04393909126520157
11024,1,A2O,OD,0.3698190472051501,114000.0,large: 10000+,0.7608954837154249,0.753623902797699,0.10788070410490036,1.9142224788665771,0.021417300864190157,0.021928096190094948,0.006281733047217131,0.051749516278505325
11044,1,SBR,A2O,0.3545792618729174,62000.0,large: 10000+,1.8718395132955983,0.7755258083343506,0.10756384581327438,2.1195690631866455,0.016693715234024208,0.02231578901410103,0.007055666297674179,0.052171625196933746
11051,1,OD,OD,0.5274189705848694,49000.0,large: 10000+,0.1650154106879044,0.5184548497200012,0.1148340106010437,1.2082571983337402,0.02294083003071408,0.023108409717679024,0.007517656777054071,0.05776757746934891
11053,1,OD,OD,0.7438028788864612,263000.0,large: 10000+,0.1650154106879044,0.4094759225845337,0.08092810958623886,1.0803167819976807,0.02294083003071408,0.023362258449196815,0.006021703127771616,0.0673026517033577
11059,1,A2O,OD,0.3023461790084839,19500.0,large: 10000+,0.7608954837154249,0.6632182598114014,0.14358477294445038,1.60385262966156,0.021417300864190157,0.021494532003998756,0.008490034379065037,0.04609299823641777
11078,1,AO,OD,0.3128655978068709,12500.0,large: 10000+,0.45442625910922374,0.6177330613136292,0.12058647722005844,1.455625295639038,0.0169423506541553,0.021767044439911842,0.007921593263745308,0.0445692203938961
11082,1,A2O,OD,0.6771890684962273,192500.0,large: 10000+,0.7608954837154249,0.45889410376548767,0.08047053962945938,1.133136510848999,0.021417300864190157,0.02273363433778286,0.005993637256324291,0.06333321332931519
11084,1,A2O,OD,0.621043189495802,92000.0,large: 10000+,0.7608954837154249,0.5420271754264832,0.09248503297567368,1.4358748197555542,0.021417300864190157,0.022702855989336967,0.006441027391701937,0.06035619601607323
11099,1,BAF,OD,0.6256858061552047,45500.0,large: 10000+,0.6885222469480843,0.41690298914909363,0.08950170874595642,0.9821901917457581,0.012617358231016541,0.02302241139113903,0.006965723354369402,0.06051924452185631
11102,1,A2O,OD,0.6159460161626339,386000.0,large: 10000+,0.7608954837154249,0.42873725295066833,0.07650276273488998,1.17237389087677,0.021417300864190157,0.022787872701883316,0.005792462732642889,0.061771899461746216
11113,1,SBR,OD,0.5849346242547036,52500.0,large: 10000+,1.8718395132955983,0.5563233494758606,0.08858932554721832,1.560045838356018,0.016693715234024208,0.022638075053691864,0.006572658196091652,0.06092511862516403
11134,1,OD,OD,0.7374513055682183,100500.0,large: 10000+,0.1650154106879044,0.3684728443622589,0.07493893802165985,0.8709496259689331,0.02294083003071408,0.022441111505031586,0.005755800288170576,0.06622040271759033
11138,1,SBR,OD,0.612095179527998,51500.0,large: 10000+,1.8718395132955983,0.4397010803222656,0.08980081230401993,1.0305544137954712,0.016693715234024208,0.02257593162357807,0.006443515885621309,0.05978832393884659
11141,1,OD,A2O,0.5468470802605152,127000.0,large: 10000+,0.1650154106879044,0.6693088412284851,0.08762358874082565,2.0829737186431885,0.02294083003071408,0.022078759968280792,0.005785760469734669,0.06344161927700043
11151,1,OD,OD,0.7999641043543816,128000.0,large: 10000+,0.1650154106879044,0.3390863239765167,0.0673905462026596,0.8350900411605835,0.02294083003071408,0.02322820946574211,0.00526344683021307,0.06921354681253433
